Contract;Date and time;kWh;Consumption code;Average temperature (°C);Temperature code
0312316267;2019-01-08 20:00:00;0.25;R;-1;R
0312316267;2019-01-08 19:00:00;0.40;R;0;R
0312316267;2019-01-08 18:00:00;0.52;R;1;R
0312316267;2019-01-08 17:00:00;0.94;R;1;R
0312316267;2019-01-08 16:00:00;1.07;R;0;R
0312316267;2019-01-08 15:00:00;1.32;R;1;R
0312316267;2019-01-08 14:00:00;0.63;R;1;R
0312316267;2019-01-08 13:00:00;0.79;R;0;R
0312316267;2019-01-08 12:00:00;3.41;R;0;R
0312316267;2019-01-08 11:00:00;4.02;R;0;R
0312316267;2019-01-08 10:00:00;1.77;R;-1;R
0312316267;2019-01-08 09:00:00;1.46;R;-1;R
0312316267;2019-01-08 08:00:00;4.07;R;-1;R
0312316267;2019-01-08 07:00:00;2.31;R;-2;R
0312316267;2019-01-08 06:00:00;0.50;R;-3;R
0312316267;2019-01-08 05:00:00;1.05;R;-3;R
0312316267;2019-01-08 04:00:00;0.51;R;-4;R
0312316267;2019-01-08 03:00:00;1.25;R;-4;R
0312316267;2019-01-08 02:00:00;1.31;R;-5;R
0312316267;2019-01-08 01:00:00;1.39;R;-9;R
0312316267;2019-01-08 00:00:00;0.81;R;-8;R
0312316267;2019-01-07 23:00:00;0.42;R;-10;R
0312316267;2019-01-07 22:00:00;0.46;R;-11;R
0312316267;2019-01-07 21:00:00;0.72;R;-11;R
0312316267;2019-01-07 20:00:00;2.69;R;-11;R
0312316267;2019-01-07 19:00:00;0.00;R;-11;R
0312316267;2019-01-07 18:00:00;0.00;R;-12;R
0312316267;2019-01-07 17:00:00;0.00;R;-12;R
0312316267;2019-01-07 16:00:00;0.00;R;-12;R
0312316267;2019-01-07 15:00:00;0.00;R;-12;R
0312316267;2019-01-07 14:00:00;1.43;R;-11;R
0312316267;2019-01-07 13:00:00;0.88;R;-11;R
0312316267;2019-01-07 12:00:00;2.04;R;-11;R
0312316267;2019-01-07 11:00:00;0.35;R;-12;R
0312316267;2019-01-07 10:00:00;0.36;R;-12;R
0312316267;2019-01-07 09:00:00;1.07;R;-13;R
0312316267;2019-01-07 08:00:00;2.56;R;-15;R
0312316267;2019-01-07 07:00:00;1.45;R;-15;R
0312316267;2019-01-07 06:00:00;1.73;R;-16;R
0312316267;2019-01-07 05:00:00;1.07;R;-16;R
0312316267;2019-01-07 04:00:00;1.09;R;-15;R
0312316267;2019-01-07 03:00:00;1.03;R;-14;R
0312316267;2019-01-07 02:00:00;1.07;R;-14;R
0312316267;2019-01-07 01:00:00;1.09;R;-13;R
0312316267;2019-01-07 00:00:00;0.98;R;-13;R
0312316267;2019-01-06 23:00:00;0.28;R;-12;R
0312316267;2019-01-06 22:00:00;0.79;R;-11;R
0312316267;2019-01-06 21:00:00;0.44;R;-10;R
0312316267;2019-01-06 20:00:00;0.50;R;-10;R
0312316267;2019-01-06 19:00:00;0.66;R;-9;R
0312316267;2019-01-06 18:00:00;0.36;R;-9;R
0312316267;2019-01-06 17:00:00;0.96;R;-8;R
0312316267;2019-01-06 16:00:00;0.72;R;-7;R
0312316267;2019-01-06 15:00:00;0.84;R;-5;R
0312316267;2019-01-06 14:00:00;1.72;R;-4;R
0312316267;2019-01-06 13:00:00;3.87;R;-3;R
0312316267;2019-01-06 12:00:00;3.64;R;-3;R
0312316267;2019-01-06 11:00:00;1.64;R;-3;R
0312316267;2019-01-06 10:00:00;1.64;R;-2;R
0312316267;2019-01-06 09:00:00;0.06;R;-2;R
0312316267;2019-01-06 08:00:00;0.09;R;0;R
0312316267;2019-01-06 07:00:00;0.09;R;0;R
0312316267;2019-01-06 06:00:00;0.09;R;0;R
0312316267;2019-01-06 05:00:00;0.14;R;1;R
0312316267;2019-01-06 04:00:00;0.17;R;1;R
0312316267;2019-01-06 03:00:00;0.71;R;1;R
0312316267;2019-01-06 02:00:00;0.09;R;1;R
0312316267;2019-01-06 01:00:00;0.08;R;1;R
0312316267;2019-01-06 00:00:00;0.09;R;1;R
0312316267;2019-01-05 23:00:00;0.17;R;1;R
0312316267;2019-01-05 22:00:00;0.34;R;2;R
0312316267;2019-01-05 21:00:00;0.40;R;2;R
0312316267;2019-01-05 20:00:00;0.76;R;1;R
0312316267;2019-01-05 19:00:00;0.45;R;2;R
0312316267;2019-01-05 18:00:00;0.83;R;2;R
0312316267;2019-01-05 17:00:00;0.40;R;2;R
0312316267;2019-01-05 16:00:00;1.12;R;2;R
0312316267;2019-01-05 15:00:00;0.69;R;2;R
0312316267;2019-01-05 14:00:00;1.68;R;2;R
0312316267;2019-01-05 13:00:00;3.60;R;2;R
0312316267;2019-01-05 12:00:00;4.05;R;2;R
0312316267;2019-01-05 11:00:00;1.05;R;2;R
0312316267;2019-01-05 10:00:00;0.66;R;2;R
0312316267;2019-01-05 09:00:00;1.08;R;2;R
0312316267;2019-01-05 08:00:00;1.09;R;1;R
0312316267;2019-01-05 07:00:00;0.96;R;0;R
0312316267;2019-01-05 06:00:00;1.26;R;0;R
0312316267;2019-01-05 05:00:00;0.18;R;0;R
0312316267;2019-01-05 04:00:00;0.12;R;0;R
0312316267;2019-01-05 03:00:00;0.45;R;0;R
0312316267;2019-01-05 02:00:00;0.99;R;1;R
0312316267;2019-01-05 01:00:00;1.10;R;1;R
0312316267;2019-01-05 00:00:00;1.07;R;1;R
0312316267;2019-01-04 23:00:00;1.09;R;2;R
0312316267;2019-01-04 22:00:00;1.76;R;2;R
0312316267;2019-01-04 21:00:00;1.39;R;2;R
0312316267;2019-01-04 20:00:00;1.39;R;2;R
0312316267;2019-01-04 19:00:00;2.04;R;2;R
0312316267;2019-01-04 18:00:00;0.54;R;2;R
0312316267;2019-01-04 17:00:00;0.55;R;2;R
0312316267;2019-01-04 16:00:00;0.35;R;2;R
0312316267;2019-01-04 15:00:00;0.84;R;2;R
0312316267;2019-01-04 14:00:00;0.37;R;2;R
0312316267;2019-01-04 13:00:00;0.35;R;2;R
0312316267;2019-01-04 12:00:00;0.35;R;2;R
0312316267;2019-01-04 11:00:00;0.52;R;2;R
0312316267;2019-01-04 10:00:00;0.99;R;2;R
0312316267;2019-01-04 09:00:00;0.42;R;2;R
0312316267;2019-01-04 08:00:00;2.74;R;2;R
0312316267;2019-01-04 07:00:00;1.43;R;1;R
0312316267;2019-01-04 06:00:00;0.58;R;1;R
0312316267;2019-01-04 05:00:00;1.35;R;0;R
0312316267;2019-01-04 04:00:00;0.73;R;0;R
0312316267;2019-01-04 03:00:00;0.30;R;-1;R
0312316267;2019-01-04 02:00:00;0.14;R;-1;R
0312316267;2019-01-04 01:00:00;0.06;R;-1;R
0312316267;2019-01-04 00:00:00;0.17;R;-2;R
0312316267;2019-01-03 23:00:00;0.17;R;-3;R
0312316267;2019-01-03 22:00:00;0.10;R;-4;R
0312316267;2019-01-03 21:00:00;0.91;R;-5;R
0312316267;2019-01-03 20:00:00;0.58;R;-5;R
0312316267;2019-01-03 19:00:00;0.42;R;-5;R
0312316267;2019-01-03 18:00:00;0.42;R;-6;R
0312316267;2019-01-03 17:00:00;0.24;R;-7;R
0312316267;2019-01-03 16:00:00;0.64;R;-6;R
0312316267;2019-01-03 15:00:00;1.12;R;-7;R
0312316267;2019-01-03 14:00:00;1.66;R;-7;R
0312316267;2019-01-03 13:00:00;1.89;R;-8;R
0312316267;2019-01-03 12:00:00;2.55;R;-9;R
0312316267;2019-01-03 11:00:00;2.21;R;-10;R
0312316267;2019-01-03 10:00:00;2.30;R;-11;R
0312316267;2019-01-03 09:00:00;2.21;R;-12;R
0312316267;2019-01-03 08:00:00;2.46;R;-12;R
0312316267;2019-01-03 07:00:00;0.54;R;-13;R
0312316267;2019-01-03 06:00:00;1.07;R;-13;R
0312316267;2019-01-03 05:00:00;1.09;R;-14;R
0312316267;2019-01-03 04:00:00;0.87;R;-14;R
0312316267;2019-01-03 03:00:00;0.43;R;-14;R
0312316267;2019-01-03 02:00:00;0.68;R;-14;R
0312316267;2019-01-03 01:00:00;0.06;R;-14;R
0312316267;2019-01-03 00:00:00;0.13;R;-14;R
0312316267;2019-01-02 23:00:00;0.06;R;-13;R
0312316267;2019-01-02 22:00:00;0.46;R;-13;R
0312316267;2019-01-02 21:00:00;1.38;R;-13;R
0312316267;2019-01-02 20:00:00;1.27;R;-12;R
0312316267;2019-01-02 19:00:00;2.12;R;-12;R
0312316267;2019-01-02 18:00:00;0.44;R;-12;R
0312316267;2019-01-02 17:00:00;0.55;R;-12;R
0312316267;2019-01-02 16:00:00;0.99;R;-11;R
0312316267;2019-01-02 15:00:00;1.58;R;-11;R
0312316267;2019-01-02 14:00:00;1.76;R;-10;R
0312316267;2019-01-02 13:00:00;2.06;R;-10;R
0312316267;2019-01-02 12:00:00;0.27;R;-11;R
0312316267;2019-01-02 11:00:00;3.04;R;-12;R
0312316267;2019-01-02 10:00:00;3.44;R;-13;R
0312316267;2019-01-02 09:00:00;3.25;R;-14;R
0312316267;2019-01-02 08:00:00;1.68;R;-14;R
0312316267;2019-01-02 07:00:00;1.02;R;-15;R
0312316267;2019-01-02 06:00:00;1.08;R;-15;R
0312316267;2019-01-02 05:00:00;1.03;R;-15;R
0312316267;2019-01-02 04:00:00;1.08;R;-14;R
0312316267;2019-01-02 03:00:00;0.99;R;-14;R
0312316267;2019-01-02 02:00:00;0.55;R;-14;R
0312316267;2019-01-02 01:00:00;0.08;R;-13;R
0312316267;2019-01-02 00:00:00;0.67;R;-12;R
0312316267;2019-01-01 23:00:00;0.27;R;-11;R
0312316267;2019-01-01 22:00:00;0.41;R;-11;R
0312316267;2019-01-01 21:00:00;0.48;R;-10;R
0312316267;2019-01-01 20:00:00;0.45;R;-10;R
0312316267;2019-01-01 19:00:00;0.84;R;-9;R
0312316267;2019-01-01 18:00:00;2.53;R;-8;R
0312316267;2019-01-01 17:00:00;1.55;R;-6;R
0312316267;2019-01-01 16:00:00;1.50;R;-5;R
0312316267;2019-01-01 15:00:00;0.39;R;-3;R
0312316267;2019-01-01 14:00:00;0.34;R;-1;R
0312316267;2019-01-01 13:00:00;0.63;R;-1;R
0312316267;2019-01-01 12:00:00;2.30;R;0;R
0312316267;2019-01-01 11:00:00;1.52;R;1;R
0312316267;2019-01-01 10:00:00;0.20;R;1;R
0312316267;2019-01-01 09:00:00;0.08;R;1;R
0312316267;2019-01-01 08:00:00;0.13;R;1;R
0312316267;2019-01-01 07:00:00;0.09;R;0;R
0312316267;2019-01-01 06:00:00;0.12;R;0;R
0312316267;2019-01-01 05:00:00;0.09;R;1;R
0312316267;2019-01-01 04:00:00;0.24;R;0;R
0312316267;2019-01-01 03:00:00;0.52;R;2;R
0312316267;2019-01-01 02:00:00;0.14;R;2;R
0312316267;2019-01-01 01:00:00;0.27;R;2;R
0312316267;2019-01-01 00:00:00;0.58;R;2;R
0312316267;2018-12-31 23:00:00;0.82;R;2;R
0312316267;2018-12-31 22:00:00;1.71;R;-1;R
0312316267;2018-12-31 21:00:00;1.71;R;-3;R
0312316267;2018-12-31 20:00:00;3.14;R;-3;R
0312316267;2018-12-31 19:00:00;1.92;R;-3;R
0312316267;2018-12-31 18:00:00;0.62;R;-3;R
0312316267;2018-12-31 17:00:00;1.32;R;-3;R
0312316267;2018-12-31 16:00:00;2.71;R;-4;R
0312316267;2018-12-31 15:00:00;2.87;R;-3;R
0312316267;2018-12-31 14:00:00;4.23;R;-3;R
0312316267;2018-12-31 13:00:00;4.74;R;-2;R
0312316267;2018-12-31 12:00:00;4.67;R;-2;R
0312316267;2018-12-31 11:00:00;3.70;R;-3;R
0312316267;2018-12-31 10:00:00;0.82;R;-5;R
0312316267;2018-12-31 09:00:00;0.27;R;-6;R
0312316267;2018-12-31 08:00:00;0.09;R;-6;R
0312316267;2018-12-31 07:00:00;0.08;R;-6;R
0312316267;2018-12-31 06:00:00;0.12;R;-7;R
0312316267;2018-12-31 05:00:00;0.08;R;-7;R
0312316267;2018-12-31 04:00:00;0.63;R;-7;R
0312316267;2018-12-31 03:00:00;0.07;R;-7;R
0312316267;2018-12-31 02:00:00;0.13;R;-8;R
0312316267;2018-12-31 01:00:00;0.08;R;-8;R
0312316267;2018-12-31 00:00:00;0.13;R;-8;R
0312316267;2018-12-30 23:00:00;0.32;R;-9;R
0312316267;2018-12-30 22:00:00;1.36;R;-8;R
0312316267;2018-12-30 21:00:00;0.87;R;-8;R
0312316267;2018-12-30 20:00:00;0.96;R;-8;R
0312316267;2018-12-30 19:00:00;1.92;R;-7;R
0312316267;2018-12-30 18:00:00;1.35;R;-7;R
0312316267;2018-12-30 17:00:00;1.06;R;-8;R
0312316267;2018-12-30 16:00:00;1.83;R;-9;R
0312316267;2018-12-30 15:00:00;2.79;R;-8;R
0312316267;2018-12-30 14:00:00;2.86;R;-8;R
0312316267;2018-12-30 13:00:00;4.09;R;-7;R
0312316267;2018-12-30 12:00:00;0.89;R;-8;R
0312316267;2018-12-30 11:00:00;0.87;R;-8;R
0312316267;2018-12-30 10:00:00;1.40;R;-9;R
0312316267;2018-12-30 09:00:00;0.40;R;-10;R
0312316267;2018-12-30 08:00:00;1.68;R;-11;R
0312316267;2018-12-30 07:00:00;1.32;R;-11;R
0312316267;2018-12-30 06:00:00;1.36;R;-11;R
0312316267;2018-12-30 05:00:00;0.84;R;-12;R
0312316267;2018-12-30 04:00:00;0.50;R;-12;R
0312316267;2018-12-30 03:00:00;0.37;R;-12;R
0312316267;2018-12-30 02:00:00;0.39;R;-12;R
0312316267;2018-12-30 01:00:00;0.43;R;-12;R
0312316267;2018-12-30 00:00:00;0.89;R;-12;R
0312316267;2018-12-29 23:00:00;0.45;R;-12;R
0312316267;2018-12-29 22:00:00;0.56;R;-12;R
0312316267;2018-12-29 21:00:00;0.47;R;-12;R
0312316267;2018-12-29 20:00:00;0.50;R;-11;R
0312316267;2018-12-29 19:00:00;0.84;R;-10;R
0312316267;2018-12-29 18:00:00;1.25;R;-10;R
0312316267;2018-12-29 17:00:00;1.25;R;-9;R
0312316267;2018-12-29 16:00:00;0.73;R;-8;R
0312316267;2018-12-29 15:00:00;1.44;R;-7;R
0312316267;2018-12-29 14:00:00;3.30;R;-6;R
0312316267;2018-12-29 13:00:00;1.09;R;-5;R
0312316267;2018-12-29 12:00:00;1.76;R;-6;R
0312316267;2018-12-29 11:00:00;2.61;R;-5;R
0312316267;2018-12-29 10:00:00;0.59;R;-5;R
0312316267;2018-12-29 09:00:00;0.22;R;-3;R
0312316267;2018-12-29 08:00:00;0.51;R;-2;R
0312316267;2018-12-29 07:00:00;1.47;R;0;R
0312316267;2018-12-29 06:00:00;1.09;R;2;R
0312316267;2018-12-29 05:00:00;1.06;R;4;R
0312316267;2018-12-29 04:00:00;1.11;R;6;R
0312316267;2018-12-29 03:00:00;1.05;R;6;R
0312316267;2018-12-29 02:00:00;1.11;R;5;R
0312316267;2018-12-29 01:00:00;0.35;R;3;R
0312316267;2018-12-29 00:00:00;0.13;R;2;R
0312316267;2018-12-28 23:00:00;0.92;R;1;R
0312316267;2018-12-28 22:00:00;0.48;R;1;R
0312316267;2018-12-28 21:00:00;1.23;R;1;R
0312316267;2018-12-28 20:00:00;1.98;R;1;R
0312316267;2018-12-28 19:00:00;2.13;R;1;R
0312316267;2018-12-28 18:00:00;0.70;R;1;R
0312316267;2018-12-28 17:00:00;0.50;R;1;R
0312316267;2018-12-28 16:00:00;1.12;R;1;R
0312316267;2018-12-28 15:00:00;0.81;R;1;R
0312316267;2018-12-28 14:00:00;1.02;R;3;R
0312316267;2018-12-28 13:00:00;1.27;R;3;R
0312316267;2018-12-28 12:00:00;2.24;R;3;R
0312316267;2018-12-28 11:00:00;1.31;R;2;R
0312316267;2018-12-28 10:00:00;0.50;R;2;R
0312316267;2018-12-28 09:00:00;1.00;R;1;R
0312316267;2018-12-28 08:00:00;1.68;R;1;R
0312316267;2018-12-28 07:00:00;1.19;R;1;R
0312316267;2018-12-28 06:00:00;1.08;R;0;R
0312316267;2018-12-28 05:00:00;1.63;R;0;R
0312316267;2018-12-28 04:00:00;1.06;R;-4;R
0312316267;2018-12-28 03:00:00;1.12;R;-5;R
0312316267;2018-12-28 02:00:00;1.08;R;-8;R
0312316267;2018-12-28 01:00:00;1.09;R;-8;R
0312316267;2018-12-28 00:00:00;1.12;R;-9;R
0312316267;2018-12-27 23:00:00;1.34;R;-9;R
0312316267;2018-12-27 22:00:00;0.68;R;-10;R
0312316267;2018-12-27 21:00:00;1.30;R;-10;R
0312316267;2018-12-27 20:00:00;4.86;R;-10;R
0312316267;2018-12-27 19:00:00;4.72;R;-10;R
0312316267;2018-12-27 18:00:00;4.50;R;-9;R
0312316267;2018-12-27 17:00:00;1.60;R;-9;R
0312316267;2018-12-27 16:00:00;1.47;R;-9;R
0312316267;2018-12-27 15:00:00;2.53;R;-10;R
0312316267;2018-12-27 14:00:00;0.32;R;-9;R
0312316267;2018-12-27 13:00:00;0.26;R;-9;R
0312316267;2018-12-27 12:00:00;0.18;R;-9;R
0312316267;2018-12-27 11:00:00;0.19;R;-10;R
0312316267;2018-12-27 10:00:00;0.53;R;-10;R
0312316267;2018-12-27 09:00:00;0.67;R;-11;R
0312316267;2018-12-27 08:00:00;0.63;R;-12;R
0312316267;2018-12-27 07:00:00;1.56;R;-13;R
0312316267;2018-12-27 06:00:00;1.07;R;-14;R
0312316267;2018-12-27 05:00:00;1.07;R;-14;R
0312316267;2018-12-27 04:00:00;1.06;R;-13;R
0312316267;2018-12-27 03:00:00;1.09;R;-12;R
0312316267;2018-12-27 02:00:00;1.06;R;-12;R
0312316267;2018-12-27 01:00:00;1.07;R;-11;R
0312316267;2018-12-27 00:00:00;0.51;R;-10;R
0312316267;2018-12-26 23:00:00;0.73;R;-9;R
0312316267;2018-12-26 22:00:00;0.38;R;-8;R
0312316267;2018-12-26 21:00:00;0.34;R;-7;R
0312316267;2018-12-26 20:00:00;0.39;R;-6;R
0312316267;2018-12-26 19:00:00;1.14;R;-5;R
0312316267;2018-12-26 18:00:00;1.04;R;-5;R
0312316267;2018-12-26 17:00:00;2.04;R;-5;R
0312316267;2018-12-26 16:00:00;0.72;R;-5;R
0312316267;2018-12-26 15:00:00;0.58;R;-5;R
0312316267;2018-12-26 14:00:00;3.41;R;-5;R
0312316267;2018-12-26 13:00:00;4.46;R;-5;R
0312316267;2018-12-26 12:00:00;4.39;R;-5;R
0312316267;2018-12-26 11:00:00;2.81;R;-7;R
0312316267;2018-12-26 10:00:00;1.51;R;-8;R
0312316267;2018-12-26 09:00:00;1.14;R;-9;R
0312316267;2018-12-26 08:00:00;1.68;R;-10;R
0312316267;2018-12-26 07:00:00;1.22;R;-11;R
0312316267;2018-12-26 06:00:00;1.17;R;-11;R
0312316267;2018-12-26 05:00:00;1.28;R;-12;R
0312316267;2018-12-26 04:00:00;1.07;R;-12;R
0312316267;2018-12-26 03:00:00;1.08;R;-12;R
0312316267;2018-12-26 02:00:00;1.11;R;-12;R
0312316267;2018-12-26 01:00:00;1.59;R;-12;R
0312316267;2018-12-26 00:00:00;1.09;R;-12;R
0312316267;2018-12-25 23:00:00;0.96;R;-13;R
0312316267;2018-12-25 22:00:00;0.62;R;-12;R
0312316267;2018-12-25 21:00:00;1.19;R;-12;R
0312316267;2018-12-25 20:00:00;1.65;R;-12;R
0312316267;2018-12-25 19:00:00;3.41;R;-12;R
0312316267;2018-12-25 18:00:00;2.50;R;-11;R
0312316267;2018-12-25 17:00:00;1.50;R;-11;R
0312316267;2018-12-25 16:00:00;0.82;R;-10;R
0312316267;2018-12-25 15:00:00;1.95;R;-9;R
0312316267;2018-12-25 14:00:00;1.23;R;-9;R
0312316267;2018-12-25 13:00:00;1.61;R;-9;R
0312316267;2018-12-25 12:00:00;5.03;R;-10;R
0312316267;2018-12-25 11:00:00;4.09;R;-11;R
0312316267;2018-12-25 10:00:00;4.74;R;-11;R
0312316267;2018-12-25 09:00:00;2.67;R;-12;R
0312316267;2018-12-25 08:00:00;0.41;R;-13;R
0312316267;2018-12-25 07:00:00;0.60;R;-14;R
0312316267;2018-12-25 06:00:00;0.46;R;-14;R
0312316267;2018-12-25 05:00:00;0.44;R;-13;R
0312316267;2018-12-25 04:00:00;0.38;R;-12;R
0312316267;2018-12-25 03:00:00;0.45;R;-11;R
0312316267;2018-12-25 02:00:00;0.39;R;-11;R
0312316267;2018-12-25 01:00:00;1.02;R;-10;R
0312316267;2018-12-25 00:00:00;0.40;R;-10;R
0312316267;2018-12-24 23:00:00;0.22;R;-8;R
0312316267;2018-12-24 22:00:00;0.30;R;-8;R
0312316267;2018-12-24 21:00:00;0.42;R;-9;R
0312316267;2018-12-24 20:00:00;0.38;R;-9;R
0312316267;2018-12-24 19:00:00;0.95;R;-7;R
0312316267;2018-12-24 18:00:00;;N.A.;-7;R
0312316267;2018-12-24 17:00:00;;N.A.;-6;R
0312316267;2018-12-24 16:00:00;;N.A.;-7;R
0312316267;2018-12-24 15:00:00;;N.A.;-7;R
0312316267;2018-12-24 14:00:00;4.13;R;-7;R
0312316267;2018-12-24 13:00:00;4.39;R;-7;R
0312316267;2018-12-24 12:00:00;4.93;R;-7;R
0312316267;2018-12-24 11:00:00;2.58;R;-7;R
0312316267;2018-12-24 10:00:00;1.45;R;-8;R
0312316267;2018-12-24 09:00:00;0.34;R;-8;R
0312316267;2018-12-24 08:00:00;0.13;R;-9;R
0312316267;2018-12-24 07:00:00;0.86;R;-9;R
0312316267;2018-12-24 06:00:00;1.56;R;-9;R
0312316267;2018-12-24 05:00:00;1.09;R;-9;R
0312316267;2018-12-24 04:00:00;1.07;R;-10;R
0312316267;2018-12-24 03:00:00;0.91;R;-10;R
0312316267;2018-12-24 02:00:00;0.35;R;-10;R
0312316267;2018-12-24 01:00:00;0.09;R;-11;R
0312316267;2018-12-24 00:00:00;0.14;R;-10;R
0312316267;2018-12-23 23:00:00;0.75;R;-10;R
0312316267;2018-12-23 22:00:00;0.48;R;-10;R
0312316267;2018-12-23 21:00:00;0.50;R;-10;R
0312316267;2018-12-23 20:00:00;0.55;R;-9;R
0312316267;2018-12-23 19:00:00;1.94;R;-9;R
0312316267;2018-12-23 18:00:00;0.84;R;-9;R
0312316267;2018-12-23 17:00:00;1.62;R;-9;R
0312316267;2018-12-23 16:00:00;1.36;R;-8;R
0312316267;2018-12-23 15:00:00;0.73;R;-7;R
0312316267;2018-12-23 14:00:00;1.12;R;-6;R
0312316267;2018-12-23 13:00:00;3.02;R;-7;R
0312316267;2018-12-23 12:00:00;4.38;R;-7;R
0312316267;2018-12-23 11:00:00;4.62;R;-7;R
0312316267;2018-12-23 10:00:00;4.85;R;-8;R
0312316267;2018-12-23 09:00:00;1.94;R;-8;R
0312316267;2018-12-23 08:00:00;0.42;R;-9;R
0312316267;2018-12-23 07:00:00;0.37;R;-10;R
0312316267;2018-12-23 06:00:00;0.98;R;-10;R
0312316267;2018-12-23 05:00:00;0.44;R;-9;R
0312316267;2018-12-23 04:00:00;0.37;R;-8;R
0312316267;2018-12-23 03:00:00;0.45;R;-7;R
0312316267;2018-12-23 02:00:00;0.40;R;-7;R
0312316267;2018-12-23 01:00:00;0.40;R;-6;R
0312316267;2018-12-23 00:00:00;0.12;R;-6;R
0312316267;2018-12-22 23:00:00;0.69;R;-6;R
0312316267;2018-12-22 22:00:00;0.41;R;-5;R
0312316267;2018-12-22 21:00:00;0.70;R;-4;R
0312316267;2018-12-22 20:00:00;3.41;R;-4;R
0312316267;2018-12-22 19:00:00;1.46;R;-3;R
0312316267;2018-12-22 18:00:00;1.38;R;-3;R
0312316267;2018-12-22 17:00:00;1.56;R;-2;R
0312316267;2018-12-22 16:00:00;1.86;R;-2;R
0312316267;2018-12-22 15:00:00;1.81;R;-2;R
0312316267;2018-12-22 14:00:00;1.96;R;-1;R
0312316267;2018-12-22 13:00:00;3.33;R;-2;R
0312316267;2018-12-22 12:00:00;3.59;R;-2;R
0312316267;2018-12-22 11:00:00;1.34;R;-1;R
0312316267;2018-12-22 10:00:00;1.28;R;-1;R
0312316267;2018-12-22 09:00:00;0.73;R;0;R
0312316267;2018-12-22 08:00:00;0.36;R;0;R
0312316267;2018-12-22 07:00:00;0.42;R;1;R
0312316267;2018-12-22 06:00:00;0.31;R;2;R
0312316267;2018-12-22 05:00:00;0.50;R;2;R
0312316267;2018-12-22 04:00:00;0.30;R;3;R
0312316267;2018-12-22 03:00:00;0.12;R;4;R
0312316267;2018-12-22 02:00:00;0.72;R;4;R
0312316267;2018-12-22 01:00:00;0.10;R;5;R
0312316267;2018-12-22 00:00:00;0.06;R;5;R
0312316267;2018-12-21 23:00:00;0.12;R;4;R
0312316267;2018-12-21 22:00:00;0.40;R;4;R
0312316267;2018-12-21 21:00:00;0.45;R;3;R
0312316267;2018-12-21 20:00:00;0.97;R;3;R
0312316267;2018-12-21 19:00:00;0.71;R;3;R
0312316267;2018-12-21 18:00:00;0.60;R;4;R
0312316267;2018-12-21 17:00:00;0.84;R;4;R
0312316267;2018-12-21 16:00:00;0.27;R;3;R
0312316267;2018-12-21 15:00:00;0.30;R;4;R
0312316267;2018-12-21 14:00:00;0.62;R;6;R
0312316267;2018-12-21 13:00:00;0.58;R;5;R
0312316267;2018-12-21 12:00:00;0.39;R;5;R
0312316267;2018-12-21 11:00:00;0.82;R;4;R
0312316267;2018-12-21 10:00:00;0.27;R;5;R
0312316267;2018-12-21 09:00:00;0.37;R;5;R
0312316267;2018-12-21 08:00:00;2.74;R;4;R
0312316267;2018-12-21 07:00:00;1.57;R;3;R
0312316267;2018-12-21 06:00:00;0.32;R;3;R
0312316267;2018-12-21 05:00:00;0.36;R;1;R
0312316267;2018-12-21 04:00:00;0.99;R;1;R
0312316267;2018-12-21 03:00:00;0.42;R;2;R
0312316267;2018-12-21 02:00:00;0.21;R;3;R
0312316267;2018-12-21 01:00:00;0.11;R;3;R
0312316267;2018-12-21 00:00:00;0.05;R;0;R
